book_id,idfrom,idto,book_title,li_element_text,publication_date,publication_gregorian,publication_hijri,author_label_text,publication_date_text,author_short_name,author_full_name,book_url,topic,publisher,subject_name,subject_id,subject_url
12,1,3683,بدائع الصنائع في ترتيب الشرائع,"بدائع الصنائع في ترتيب الشرائع            
            
             - 1406هـ/1986م            





الكاساني - أبو بكر مسعود بن أحمد الكاساني



الموضوع: 
                فروع الفقه الحنفي
الناشر: دار الكتب العلمية",1986 م - 1406 هـ,1986,1406,الكاساني - أبو بكر مسعود بن أحمد الكاساني,- 1406هـ/1986م,الكاساني,أبو بكر مسعود بن أحمد الكاساني,https://www.islamweb.net/ar/library/content/12/1/بدائع-الصنائع-في-ترتيب-الشرائع?idfrom=1&idto=3683,فروع الفقه الحنفي,دار الكتب العلمية,فروع الفقه الحنفي,7,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=7
27,1,8624,رد المحتار على الدر المختار,"رد المحتار على الدر المختار            
            
             - 1412هـ/1992م            





ابن عابدين - محمد أمين بن عمر بن عبد العزيز عابدين



الموضوع: 
                فروع الفقه الحنفي
الناشر: دار الكتب العلمية-",1992 م - 1412 هـ,1992,1412,ابن عابدين - محمد أمين بن عمر بن عبد العزيز عابدين,- 1412هـ/1992م,ابن عابدين,محمد أمين بن عمر بن عبد العزيز عابدين,https://www.islamweb.net/ar/library/content/27/1/رد-المحتار-على-الدر-المختار?idfrom=1&idto=8624,فروع الفقه الحنفي,دار الكتب العلمية-,فروع الفقه الحنفي,7,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=7
23,1,6298,فتح القدير,"فتح القدير            
            






الكمال ابن الهمام - كمال الدين بن عبد الواحد



الموضوع: 
                فروع الفقه الحنفي
الناشر: دار الفكر",,,,الكمال ابن الهمام - كمال الدين بن عبد الواحد,,الكمال ابن الهمام,كمال الدين بن عبد الواحد,https://www.islamweb.net/ar/library/content/23/1/فتح-القدير?idfrom=1&idto=6298,فروع الفقه الحنفي,دار الفكر,فروع الفقه الحنفي,7,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=7
410,1,3082,التبصرة,"التبصرة            
            






أبو الحسن اللخمي - علي بن محمد اللخمي



الموضوع: 
                فروع الفقه المالكي
الناشر: وزارة الأوقاف والشؤون الإسلامية القطرية",,,,أبو الحسن اللخمي - علي بن محمد اللخمي,,أبو الحسن اللخمي,علي بن محمد اللخمي,https://www.islamweb.net/ar/library/content/410/1/التبصرة?idfrom=1&idto=3082,فروع الفقه المالكي,وزارة الأوقاف والشؤون الإسلامية القطرية,فروع الفقه المالكي,10,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=10
92,1,2114,الذخيرة,"الذخيرة            
            
             - 1994م            





القرافي - أبو العباس شهاب الدين أحمد بن إدريس



الموضوع: 
                فروع الفقه المالكي
الناشر: دار الغرب الإسلامي",1994 م,1994,,القرافي - أبو العباس شهاب الدين أحمد بن إدريس,- 1994م,القرافي,أبو العباس شهاب الدين أحمد بن إدريس,https://www.islamweb.net/ar/library/content/92/1/الذخيرة?idfrom=1&idto=2114,فروع الفقه المالكي,دار الغرب الإسلامي,فروع الفقه المالكي,10,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=10
30,1,6789,المدونة,"المدونة            
            
             - 1415هـ/1995م            





مالك بن أنس  - مالك بن أنس بن مالك الأصبحي



الموضوع: 
                فروع الفقه المالكي
الناشر: دار الكتب العلمية",1995 م - 1415 هـ,1995,1415,مالك بن أنس  - مالك بن أنس بن مالك الأصبحي,- 1415هـ/1995م,مالك بن أنس,مالك بن أنس بن مالك الأصبحي,https://www.islamweb.net/ar/library/content/30/1/المدونة?idfrom=1&idto=6789,فروع الفقه المالكي,دار الكتب العلمية,فروع الفقه المالكي,10,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=10
13,1,6229,حاشية الدسوقي على الشرح الكبير,"حاشية الدسوقي على الشرح الكبير            
            






الدسوقي - محمد بن أحمد بن عرفة الدسوقي



الموضوع: 
                فروع الفقه المالكي
الناشر: دار إحياء الكتب العربية",,,,الدسوقي - محمد بن أحمد بن عرفة الدسوقي,,الدسوقي,محمد بن أحمد بن عرفة الدسوقي,https://www.islamweb.net/ar/library/content/13/1/حاشية-الدسوقي-على-الشرح-الكبير?idfrom=1&idto=6229,فروع الفقه المالكي,دار إحياء الكتب العربية,فروع الفقه المالكي,10,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=10
24,1,7796,منح الجليل شرح مختصر خليل,"منح الجليل شرح مختصر خليل            
            
             - 1409هـ/1989م            





الشيخ عليش - محمد بن أحمد بن محمد (عليش)



الموضوع: 
                فروع الفقه المالكي
الناشر: دار الفكر",1989 م - 1409 هـ,1989,1409,الشيخ عليش - محمد بن أحمد بن محمد (عليش),- 1409هـ/1989م,الشيخ عليش,محمد بن أحمد بن محمد (عليش),https://www.islamweb.net/ar/library/content/24/1/منح-الجليل-شرح-مختصر-خليل?idfrom=1&idto=7796,فروع الفقه المالكي,دار الفكر,فروع الفقه المالكي,10,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=10
19,1,4804,مواهب الجليل في شرح مختصر خليل,"مواهب الجليل في شرح مختصر خليل            
            
             - 1412هـ/1992م            





الحطاب - محمد بن محمد بن عبد الرحمن الرعينى



الموضوع: 
                فروع الفقه المالكي
الناشر: دار الفكر",1992 م - 1412 هـ,1992,1412,الحطاب - محمد بن محمد بن عبد الرحمن الرعينى,- 1412هـ/1992م,الحطاب,محمد بن محمد بن عبد الرحمن الرعينى,https://www.islamweb.net/ar/library/content/19/1/مواهب-الجليل-في-شرح-مختصر-خليل?idfrom=1&idto=4804,فروع الفقه المالكي,دار الفكر,فروع الفقه المالكي,10,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=10
408,1,1859,الإفصاح عن معاني الصحاح,"الإفصاح عن معاني الصحاح            
            






الوزير ابن هبيرة - يحيى بن محمد بن هبيرة الشيباني



الموضوع: 
                الفقه المقارن
الناشر: مركز فجر للطباعة والنشر والتوزيع",,,,الوزير ابن هبيرة - يحيى بن محمد بن هبيرة الشيباني,,الوزير ابن هبيرة,يحيى بن محمد بن هبيرة الشيباني,https://www.islamweb.net/ar/library/content/408/1/الإفصاح-عن-معاني-الصحاح?idfrom=1&idto=1859,الفقه المقارن,مركز فجر للطباعة والنشر والتوزيع,الفقه المقارن,13,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=13
14,1,6505,المجموع شرح المهذب,"المجموع شرح المهذب            
            






النووي  - أبو زكريا محيي الدين يحيى بن شرف النووي



الموضوع: 
                الفقه المقارن
الناشر: مطبعة المنيرية",,,,النووي  - أبو زكريا محيي الدين يحيى بن شرف النووي,,النووي,أبو زكريا محيي الدين يحيى بن شرف النووي,https://www.islamweb.net/ar/library/content/14/1/المجموع-شرح-المهذب?idfrom=1&idto=6505,الفقه المقارن,مطبعة المنيرية,الفقه المقارن,13,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=13
15,1,7806,المغني,"المغني            
            
             - 1405هـ / 1985م            





ابن قدامة - موفق الدين عبد الله بن أحمد بن قدامة المقدسي



الموضوع: 
                الفقه المقارن
الناشر: دار إحيار التراث العربي",1985 م - 1405 هـ,1985,1405,ابن قدامة - موفق الدين عبد الله بن أحمد بن قدامة المقدسي,- 1405هـ / 1985م,ابن قدامة,موفق الدين عبد الله بن أحمد بن قدامة المقدسي,https://www.islamweb.net/ar/library/content/15/1/المغني?idfrom=1&idto=7806,الفقه المقارن,دار إحيار التراث العربي,الفقه المقارن,13,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=13
97,1,789,بداية المجتهد ونهاية المقتصد,"بداية المجتهد ونهاية المقتصد            
            
             - 1420هـ / 1999م            





ابن رشد  - أبو الوليد محمد بن أحمد بن محمد بن رشد القرطبي



الموضوع: 
                الفقه المقارن
الناشر: دار ابن حزم",1999 م - 1420 هـ,1999,1420,ابن رشد  - أبو الوليد محمد بن أحمد بن محمد بن رشد القرطبي,- 1420هـ / 1999م,ابن رشد,أبو الوليد محمد بن أحمد بن محمد بن رشد القرطبي,https://www.islamweb.net/ar/library/content/97/1/بداية-المجتهد-ونهاية-المقتصد?idfrom=1&idto=789,الفقه المقارن,دار ابن حزم,الفقه المقارن,13,https://www.islamweb.net/ar/library/index.php?page=bookslist&subject=13
