book_id,page_id,ref:,Ref_context
2,44,(^٤٠٨),"؛ من طريق عبد السلام بن مطهَّر، عن سليمان بن المغيرة؛ بسنده عند أحمد. الطبراني: المعجم الكبير (٤/ ٤٥٥)، برقم (٨٤٢٠، ٨٤٢١)؛ من طريق إسحاق بن إبراهيم الدَّبري، عن علي بن عبد العزيز، وعبد الرزاق؛ بسنده الآنف، ولفظه دون ""إنما""، ومن طريق عمر بن حفص السدوسي، عن عاصم بن علي، عن المسعودي، عن أبي حصين؛ بسنده عند عبد الرزاق، ولفظِه؛ إلا أنه قال: ""وشد العظم"". الدارقطني: سنن الدارقطني (٥/ ٣٠٤ - ٣٠٦)، برقم (٤٣٥٨، ٤٣٦١، ٤٣٦٢)؛ من طريق أحمد بن إسحاق بن بُهلول، عن أبيه، عن وكيع؛ بسنده عن أحمد، ولفظه؛ إلا أنه قال: ""أنشز"" بالزاي، ومن طريق الحسين بن إسماعيل، عن خلاد بن أسلم، عن النضر بن شميل، عن سليمان بن المغيرة؛ بسنده أحمد، ومن طريق الحسين بن إسماعيل، عن أبي هشام الرفاعي، عن أبي بكر بن عياش، عن أبي حَصين، عن أبي عطية، عن ابن مسعود؛ بلفظ: سألت أحدًا غيري؟ ا. هـ قال الرجل السائل: نعم؛ أبا موسى، فشدد علي، فأتى ابنُ مسعود أبا موسى، فقال: أرضيع هذا؟ ا. هـ، فقال أبوموسى: لا تسألوني ما دام هذا الحبر بين أظهركم. المحاملي: الأمالي (ص ٢٠٤)، برقم"
2,45,(^١),ينظر سبب الورود بألفاظ مقاربة: عبد الرزاق: المصدر السابق، (باب رضاع الكبير - ٧/ ٤٦٣)، برقم (١٣٨٩٥). سعيد بن منصور: المصدر السابق، (باب ما جاء في ابنة الأخ من الرضاع - ١/ ٢٨١)، برقم (٩٨٧). أحمد: المصدر السابق، (٤/ ١٤٧)، برقم (٤١١٤). الطبراني: المصدر السابق، (٤/ ٤٥٥)، برقم (٨٤٢٠، ٨٤٢١). الدارقطني: المصدر السابق، (٥/ ٣٠٤ - ٣٠٦)، برقم (٤٣٥٨، ٤٣٦١، ٤٣٦٢). ابن مهدي الفارسي: المصدر السابق، (ص ٢٠٤)، برقم (٤٠٨). البيهقي: المصدر السابق، (كتاب الرضاع - باب رضاع الكبير - ١٦/ ٣١ - ٣٣)، برقم (١٥٧٤٩، ١٥٧٥٢).
2,45,(^٢),ابن جرير: جامع البيان عن تأويل آي القرآن (٤/ ٢٠٥)؛ من طريق أبي كريب - هو محمد بن العلاء بن كريب الكوفي ت ٢٤٨ هـ؛ ثقة صدوق -، عن حسن بن عطية - هو ابن نجيح البزاز الكوفي، أبو علي؛ صدوق ت ٢١١ هـ، عن إسرائيل - هو أبو يوسف ابن يونس بن أبي إسحاق السبيعي الكوفي؛ ت ١٦٠ هـ؛ ثقة -، عن عبد الأعلى - هو ابن عامر الثعلبي الكوفي، من الطبقة السادسة التي عاصرت صغار التابعين؛ صدوق يهم فيه لين -، عن سعيد بن جبير - هو ابن هشام الأسدي الكوفي ت ٩٥ هـ -؛ ثقة ثبت، عن ابن عباس؛ به. ابن المقرئ: المعجم (١/ ٢٦٧)، برقم (٨٦٧)؛ من طريق سلمان - الظن أنه أبو العباس ابن أحمد بن الضحاك الشعبري الرملي -، عن محمد بن النعمان بن بشر - لعله ابن بشير النيسابوري المقدسي؛ ثقة ت ٢٦٨ هـ -، عن الأويس - هو عبد العزيز بن عبد الله ابن أويس الأويسي أبو القاسم المدني؛ ثقة من الطبقة العاشرة التي أخذت عن تبع الأتباع -، عن عبد الله بن عمر، عن أخيه عبيد الله، عن عطاء، عن ابن عباس؛ بلفظ: لا رضاع إلا ما أنبت اللحم والعظم ا. هـ =
2,46,(^١),ابن الجعد: المسند (١/ ٤٦)؛ من طريق علي، عن شعبة، عن الحكم، عن قيس بن أبي حازم، وأبي الشعثاء؛ عن عائشة؛ به.
2,46,(^٢),"ابن أبي شيبة: المصدر السابق، (٩/ ٢٨٧)، برقم (١٧٣٠٩)؛ من طريق ابن فضيل - هو محمد بن فضيل بن غزوان الضبي مولاهم أبو عبد الرحمن الكوفي ت ١٩٥ هـ؛ ثقة صدوق -، عن ليث - هو الليث بن أبي سليم القرشي الكوفي ت ١٤٨ هـ؛ فيه ضعف، وأسند إلى الخلط وسوء الحفظ، عن مجاهد - هو ابن جبر القرشي المخزومي الإمام الحجة ت ١٠١ هـ تقريبًا؛ لم أجد له سماعًا من أبي موسى -، عن أبي موسى ت ٥٠ هـ أو بعدها -؛ به. وهذا إسناد صالح.
ينظر: ابن الكيال: الكواكب النيرات (١/ ٤٩٣ - ٤٩٤)."
2,46,(^٣),مالك: الموطأ (ص ٤٦٥). ابن أبي شيبة: المصدر السابق، (٩/ ٢٩٥).
2,46,(^٤),ينظر: علي حكمي: المصدر السابق، (ص ٥٩).
2,46,(^٥),أصل هذا الضابط خبر سيأتي تخريجه عند بيان أدلة الضابط إن شاء الله تعالى.
2,47,(^١),ابن عثيمين: المصدر السابق، (١٣/ ٤٣٢).
2,47,(^٢),"ابن عدي: الكامل في ضعفاء الرجال (٨/ ٢٠٨)؛ من طريق عمر بن محمد الوكيل، عن الوليد بن برد الأنطاكي، عن الهيثم بن جميل، عن سفيان بن عيينة، عن عمرو بن دينار، عن ابن عباس؛ به مرفوعًا. ومن طريقه: البيهقي: المصدر السابق، (كتاب الرضاع - باب ما جاء في تحديد ذلك بالحولين - ١٦/ ٣٨)، برقم (١٥٧٦٥)؛ من طريق أبي سعد أحمد بن محمد الماليني، عن أحمد بن عدي الحافظ؛ به، ثم أردف: قال أبو أحمد: هذا يعرف بالهيثم بن جميل عن ابن عيينة مسندًا، وغير الهيثم يوقف على ابن عباس ا. هـ الدراقطني: المصدر السابق، (٥/ ٣٠٧)، برقم (٤٣٦٤)؛ من طريق الحسين بن إسماعيل، وإبراهيم بن دبيس بن أحمد، وغيرهما؛ عن أبي الوليد بن برد الأنطاكي؛ بسنده عند ابن عدي مرفوعًا، ثم أردف: لم يسنده - أي: يرفعه - عن ابن عيينة غير الهيثم بن جميل وهو ثقة حافظ ا. هـ
ولا يثبت هذا الحديث عن النبي ﷺ؛ لما يأتي:
إن في سنده أبا سهل الهيثم بن جميل؛ ليس بالحافظ، ويغلط على الثقات كثيرًا.
ونوقشت هذه العلة بما يأتي: أ- إن الهيثم هذا وثقه الإمام أحمد، والعجلي، وابن حبان. وإن ترجح خطؤه في رفعه؛ فمثل هذا الخطأ اليسير لم يسلم منه كبار الأئمة كما يعلم من كتب العلل.
ويجاب: بأن في هذه المناقشة إقرارًا بأن المروي لا يثبت مرفوعًا، وبأن الجارح الثقة يقدم على المعدِّل إذا لم يشذ.
ب ــ إن الرفع زيادة، وقد صرح به ثقة - هو الهيثم بن جميل -؛ فزيادته مقبولة.
ويجاب: بأن الهيثم ليس هو تلميذ ابن عيينة الوحيد، ولو كان سفيان رواه مرفوعًا ما انفرد بذلك الهيثم.
إن في سنده أبا الوليد يزيد الأنطاكي؛ لا يعرف.
ونوقشت هذه العلة: بأن الصواب في اسمه: أبو الوليد بن برد الأنطاكي، وهو معروف العين والحال؛ وثقه الدراقطني، واسمه: محمد بن أحمد بن الوليد بن برد، وقد تحرف.
إن ابن جميل وهم فرفعه، وغيره يوقفه على ابن عباس؛ كما جاء من طرق عند عبد الرزاق في مصنفه، وسعيد ابن منصور، وابن أبي شيبة، وصوب وقفه ابن عبد الهادي، وابن كثير، وابن حجر، ويأتي - إن شاء الله تعالى -.
ينظر: ابن حبان: الثقات (٩/ ٢٣٦). ابن عدي: المصدر السابق، (٨/ ٢٠٨). الخطيب البغدادي: المصدر السابق، (٧/ ٥٣٠). ابن القطان الفاسي: بيان الوهم والإيهام الواقعين في كتاب الأحكام (٣/ ٢٣٨ - ٢٣٩). ابن عبد الهادي: المحرر في الحديث (ص ٣٨٨). ابن عبد الهادي: تنقيح التحقيق (٤/ ٣٥٤). الزيلعي: نصب الراية لأحاديث الهداية (٣/ ٢١٨ - ٢١٩). ابن كثير: إرشاد الفقيه (٢/ ٢٣٨). ابن الملقن: البدر المنير (٨/ ٢٧١). ابن حجر: الدراية في تخريج أحاديث الهداية (٢/ ٦٨). المعلمي: التنكيل (١/ ٨٤٥ - ٨٤٦)."
2,48,(^١),الدراقطني: المصدر السابق، (٥/ ٣٠٨)، برقم (٤٣٦٥)؛ من طريق أبي روق الهزاني - البصري، واسمه أحمد بن محمد بن بكر؛ صدوق فقيه، ت ٣٢٤ هـ تقريبًا -، عن أحمد بن رَوْح - الظاهر أنه ابن زياد بن أيوب أبو الطيب الشعراني البغدادي؛ صدوق زاهد؛ قدم أصبهان قبل ٢٩٠ هـ -، عن سفيان - هو ابن عيينة الكوفي المكي أحد الأعلام الموثقين، ت ١٩٨ هـ -، عن عبد الله بن دينار - هو القرشي العدوي أبو عبد الرحمن المدني مولى ابن عمر؛ ثقة مستقيم الحديث وإن اضطرب تلامذته، ت ١٢٧ هـ -، عن ابن عمر، عن عمر؛ بلفظ: لا رضاع إلا في الحولين في الصغر ا. هـ ومن طريقه: البيهقي: المصدر السابق، (١٦/ ٣٦)، برقم (١٥٧٥٩)؛ من طريق أبي بكر ابن الحارث الفقيه، عن علي بن عمر الحافظ؛ به. وظاهر سنده أنه صالح، لولا خشية الانقطاع فيما بين أحمد بن روح وسفيان؛ حيث لم يُذكر ابن روح من بين تلامذة سفيان. ينظر: المنصوري: الدليل المغني (ص ١١٨)، إرشاد القاصي (ص ١١٥).
2,48,(^٢),"ابن أبي شيبة: المصدر السابق، (٩/ ٢٩٥)، برقم (١٧٣٣٣)؛ من طريق جرير - هو ابن عبد الحميد بن قرط الضبي أبو عبد الله الرازي الكوفي القاضي ت ١٨٨ هـ وهو ابن ٧٧ سنة؛ ثقة صدوق صحيح الكتاب -، عن ليث - هو ابن أبي أسلم، وتقدم -، عن زبيد - أظنه ابن الحارث اليمامي الكوفي؛ ثقة ثبت، ت ١٢٢ هـ -، عن علي؛ بلفظ: لا يحرم من الرضاع إلا ... ا. هـ، وهو معلول بالانقطاع بين زبيد وعلي؛ حيث جاء في روايات أخرى موقوفة على علي قيل فيها: عن زبيد عمن حدثه عن علي، ولا تعرف الواسطة.
ينظر: العجلي: معرفة الثقات (١/ ٣٦٧). الخطيب البغدادي: المصدر السابق، (٨/ ١٧٤). الذهبي: تاريخ الإسلام (٣/ ٤٠٩)."
2,48,(^٣),"سعيد بن منصور: المصدر السابق، (١/ ٢٧٨)، برقم (٩٧٤)؛ من طريق هشيم، عن مغيرة، عن إبراهيم، عن عبد الله؛ به. ابن أبي شيبة: المصدر السابق، (٩/ ٢٩٥)، برقم (١٧٣٣١، ١٧٣٣٢)؛ من طريق حفص - هو ابن غياث بن طلق النخعي أبو عمر الكوفي، فقيه ثقة إذا حدث من كتابه، ت ١٩٤ هـ -، عن الشيباني - هو أبو إسحاق سليمان بن أبي سليمان الكوفي؛ ثقة حافظ، ت ١٤٠ هـ -، عن أبي الضحى - هو مسلم بن صبيح الكوفي، ثقة ت ١٠٠ هـ -، عن أبي عبد الرحمن - هو الصحابي ابن عمر، أو هي كنية ابن مسعود وأدرجت ""عن"" بين الكنية والاسم تصحيفًا؛ حيث أثبتت الواو مكان ""عن"" في بعض مخطوطات المصنف، أو هو عبد الله بن حبيب بن ربيعة أبو عبد الرحمن السلمي الكوفي؛ ثقة ثبت ت بعد ٧٠ هـ، ولكن ليس لأبي الضحى رواية له عنه لا في المصنف ولا في غيره -، عن ابن مسعود؛ به، ومن طريق أبي الأحوص - هو سلام بن سليم الحنفي الكوفي؛ ثقة متقن، ت ١٧٩ هـ -، عن مغيرة، عن إبراهيم، عن عبد الله؛ به. ابن حزم: المحلى (١٠/ ٢٤)؛ من طريق الحجاج بن المنهال، عن أبي عوانة، عن المغيرة بن مقسم، عن إبراهيم النخعي، عن ابن مسعود؛ بلفظ: لا رضاع بعد حولين. البيهقي: المصدر السابق، (١٦/ ٣٦)، برقم (١٥٧٦٠، ١٥٧٦١)؛ من طريق أبي سعيد ابن أبي عمرو - هو محمد بن موسى بن الفضل النيسابوري؛ ثقة سمع من أبي العباس الأصم، ت ٤٢١ هـ، عن أبي العباس الأصم - هو محمد بن يعقوب بن يوسف؛ ثقة من أهل نيسابور، ت ٣٤٦ هـ -، عن الرَّبيع، عن الشافعي، عن مالك، عن يحيى بن سعيد - هو ابن قيس الأنصاري أبو سعيد المدني القاضي؛ ثقة ثبت، ت ١٤٤ هـ، عن ابن مسعود ت ٣٢ هـ بالمدينة؛ بلفظ: لا رضاعة ... ا. هـ، ثم أردف: هذا وإن كان مرسلًا، فله شواهد عن ابن مسعود ا. هـ، ومن طريق أبي حازم الحافظ، عن أبي الفضل ابن خَميرُويَه، عن أحمد بن نجدة، عن سعيد بن منصور؛ بسنده.
والكلام في هذه الأسانيد من وجوه:
أولًا: سند سعيد بن منصور؛ تقدم قريبًا، وهو معلول بالانقطاع فيما بين النخعيى وابن مسعود، وبما يخشى من تدليس المغيرة بن مقسم.
ثانيًا: الطريقان اللذان رواهما ابن أبي شيبة؛ الأول منهما جيد؛ لولا احتمال إدراج ""عن"" فيما بين أبي عبد الرحمن وابن مسعود، فتكون الرواية: عن أبي الضحى عن أبي عبد الرحمن عبد الله بن مسعود، وهنا تعل بالانقطاع فيما بين أبي الضحى وابن مسعود، وهذا الإدراج في رواية ابن جرير أيضًا، ويقوي احتمال إدراج ""عن"" أن أبا الضحى يروي في المصنف كثيرًا عن ابن مسعود والطريق الثاني الذي رواه ابن أبي شيبة معلول بالانقطاع فيما بين النخعي وابن مسعود، وبتدليس المغيرة.
ثالثًا: سند البيهقي، وعلته إرسال يحيى بن سعيد الأنصاري. ويمكن أن تناقش: بإدراكه في المدينة نفرًا من الصحابة.
وخلاصة الحكم أن هذا الأثر حسن.
ينظر: الذهبي: المصدر السابق، (٩/ ٣٦٩). الزركلي: الأعلام (٧/ ١٤٥)."
